cg7136@nittany.edu,DS120,2
cc2445@nittany.edu,MATH231,2
cc1235@nittany.edu,EE212,2
ca6499@nittany.edu,DS120,1
cq4861@nittany.edu,PHYS212,1
cn5368@nittany.edu,CHEM112,2
bl4092@nittany.edu,CMPSC311,1
ba4903@nittany.edu,STAT414,2
cw6141@nittany.edu,IST110,2
cm4400@nittany.edu,MATH140,1
ck6661@nittany.edu,IST110,1
co5263@nittany.edu,CMPEN362,1
cs4243@nittany.edu,CMPEN441,1
bc4962@nittany.edu,CMPEN431,1
af8503@nittany.edu,MATH230,2
am6323@nittany.edu,EE211,2
bp7877@nittany.edu,EE320,2
cw7068@nittany.edu,DS220,2
bl6052@nittany.edu,CMPSC221,2
cs2006@nittany.edu,CHEM111,1
ah6141@nittany.edu,DS120,1
cs3754@nittany.edu,PHYS213,1
bk6475@nittany.edu,CHEM111,1
ch6057@nittany.edu,CMPSC221,2
ar9287@nittany.edu,EE211,2
bm6234@nittany.edu,EE330,1
bs1006@nittany.edu,CMPSC360,2
ca5845@nittany.edu,STAT318,1
cb6121@nittany.edu,CMPEN331,2
dh5008@nittany.edu,CMPSC131,1
al8943@nittany.edu,CMPEN454,1
ak5890@nittany.edu,EE210,2
ca1975@nittany.edu,EE340,2
as2674@nittany.edu,PHYS214,2
ck4873@nittany.edu,DS220,2
dr8416@nittany.edu,CMPSC132,1
cs5417@nittany.edu,CMPSC461,1
bd6345@nittany.edu,CMPEN331,2
bl3745@nittany.edu,EE353,2
bo5114@nittany.edu,ECON201,2
ck8437@nittany.edu,IST110,1
ag5931@nittany.edu,STAT415,1
bf5148@nittany.edu,CSE543,1
db2409@nittany.edu,MATH140,1
as2481@nittany.edu,CMPSC448,1
cd4187@nittany.edu,EE353,1
aj3787@nittany.edu,CMPSC461,2
ae5810@nittany.edu,CMPEN270,1
cc6232@nittany.edu,CMPSC461,1
br8383@nittany.edu,MATH231,1
dc8417@nittany.edu,CMPSC448,1
ap8774@nittany.edu,CMPEN411,2
bb4001@nittany.edu,EE352,2
cp9426@nittany.edu,PHYS212,2
dh7522@nittany.edu,CMPEN351,1
ao3325@nittany.edu,CMPSC497,2
cs4540@nittany.edu,CMPEN411,1
cw3561@nittany.edu,ECON201,1
cm5322@nittany.edu,EE210,2
ab5104@nittany.edu,CSE543,2
cw1038@nittany.edu,IST128,2
aw8382@nittany.edu,ECON102,1
cb5065@nittany.edu,CMPEN270,1
bt1573@nittany.edu,CMPEN411,1
cs3610@nittany.edu,CHEM112,1
db6530@nittany.edu,CMPEN411,2
cs1816@nittany.edu,EE210,1
eh3966@nittany.edu,STAT415,1
gl5131@nittany.edu,EE330,2
eu6734@nittany.edu,ECON101,2
gj1336@nittany.edu,EE210,2
fe4839@nittany.edu,CMPEN351,1
ew9592@nittany.edu,EE211,2
ed8801@nittany.edu,EE353,2
gp4162@nittany.edu,CMPEN411,2
is6689@nittany.edu,EE352,1
ie2276@nittany.edu,CMPEN431,2
ek4881@nittany.edu,EE210,2
gj5319@nittany.edu,EE352,2
dg3660@nittany.edu,EE311,1
em6584@nittany.edu,EE330,2
db1016@nittany.edu,IST110,2
gl1897@nittany.edu,MATH140,1
da1878@nittany.edu,CMPSC221,2
ed7159@nittany.edu,DS220,2
gr5445@nittany.edu,CMPSC360,1
fk6517@nittany.edu,EE353,1
ea7463@nittany.edu,EE320,2
dl7664@nittany.edu,CMPEN270,1
dk5949@nittany.edu,CSE543,2
do9924@nittany.edu,CMPEN351,2
ew2287@nittany.edu,MATH231,1
dw8054@nittany.edu,EE340,2
fo7818@nittany.edu,MATH231,1
do2791@nittany.edu,CMPSC360,1
dl2872@nittany.edu,IST558,1
hc9512@nittany.edu,CMPEN362,1
fw9529@nittany.edu,PHYS214,1
fb6120@nittany.edu,CMPEN351,2
ej6416@nittany.edu,PHYS214,1
gs5261@nittany.edu,DS120,2
hs3812@nittany.edu,IST110,2
er9643@nittany.edu,CMPSC221,1
gb9073@nittany.edu,ECON102,2
eh3135@nittany.edu,EE340,1
ds7254@nittany.edu,STAT318,1
dw8693@nittany.edu,EE353,2
eb5700@nittany.edu,CMPSC311,1
gb8971@nittany.edu,MATH141,1
eb9702@nittany.edu,EE212,1
fm5811@nittany.edu,EE330,2
il8896@nittany.edu,CMPEN454,2
eb7897@nittany.edu,STAT319,2
gb9628@nittany.edu,CMPEN331,2
el2162@nittany.edu,CMPSC475,1
dz1220@nittany.edu,EE210,1
em9606@nittany.edu,CMPSC448,1
dd7048@nittany.edu,CMPSC465,2
hb4427@nittany.edu,CMPSC465,2
du5385@nittany.edu,EE330,1
do7088@nittany.edu,CMPSC431W,2
hh4615@nittany.edu,MATH231,2
gl1181@nittany.edu,PHYS212,2
ds7549@nittany.edu,PHYS214,2
ej6093@nittany.edu,CMPSC131,1
dt1755@nittany.edu,CMPSC221,1
gh1031@nittany.edu,MATH140,1
dg9379@nittany.edu,EE340,1
hq7130@nittany.edu,PHYS214,1
dl8726@nittany.edu,EE320,2
fk3783@nittany.edu,EE352,1
hs3254@nittany.edu,MATH230,1
eg9777@nittany.edu,ECON201,1
eh8403@nittany.edu,CMPEN270,2
dg1041@nittany.edu,EE311,1
ew3399@nittany.edu,EE320,1
dr5383@nittany.edu,MATH140,2
ib8603@nittany.edu,CMPSC461,2
ef2211@nittany.edu,STAT414,1
hs6780@nittany.edu,CMPEN431,2
dh7046@nittany.edu,STAT318,1
gl5818@nittany.edu,DS220,1
gr4392@nittany.edu,PHYS211,2
hm9327@nittany.edu,PHYS214,1
er5239@nittany.edu,CMPSC311,1
ek3642@nittany.edu,CMPEN441,1
gr4591@nittany.edu,CMPSC360,2
fw2120@nittany.edu,CMPEN454,1
fc5125@nittany.edu,CMPEN454,2
hh1524@nittany.edu,DS220,1
dg7321@nittany.edu,STAT415,1
dp4783@nittany.edu,ECON102,1
gd4593@nittany.edu,CMPSC132,1
dg7987@nittany.edu,ECON101,1
gr3326@nittany.edu,EE210,1
dk1425@nittany.edu,CMPSC131,1
fr1588@nittany.edu,EE330,1
hc6195@nittany.edu,CMPEN454,1
fa1972@nittany.edu,CMPSC475,1
ff4897@nittany.edu,CMPSC461,2
gj7421@nittany.edu,PHYS211,2
dk5850@nittany.edu,CMPEN411,2
gh2561@nittany.edu,CMPSC131,2
gs2617@nittany.edu,IST128,2
eb3303@nittany.edu,CMPSC465,2
dt1653@nittany.edu,CMPSC360,1
em9510@nittany.edu,PHYS212,1
hh1856@nittany.edu,STAT319,2
eh6509@nittany.edu,ECON201,2
hm8630@nittany.edu,CMPEN441,2
eq3640@nittany.edu,IST110,2
hw8828@nittany.edu,CMPSC431W,2
ew8925@nittany.edu,CMPSC465,1
ek5867@nittany.edu,CSE543,1
dm6277@nittany.edu,CMPEN270,1
er2458@nittany.edu,CMPEN362,2
ew2185@nittany.edu,CMPEN270,1
gp3361@nittany.edu,CSE583,1
dh7362@nittany.edu,CMPSC475,2
eo6418@nittany.edu,CMPSC132,1
da3247@nittany.edu,CMPSC465,1
gd1891@nittany.edu,CMPSC221,2
dm4287@nittany.edu,CMPSC465,2
dj4017@nittany.edu,STAT415,1
dg3528@nittany.edu,MATH140,2
iw4518@nittany.edu,CMPSC431W,2
ds8193@nittany.edu,STAT414,1
ds2879@nittany.edu,CMPEN351,1
hl4356@nittany.edu,MATH140,2
dw5475@nittany.edu,EE340,2
ft1093@nittany.edu,CMPSC465,1
fs3719@nittany.edu,CMPEN431,1
ds2224@nittany.edu,CMPSC461,2
es8944@nittany.edu,CMPSC475,1
gt3176@nittany.edu,CMPEN441,1
dc7489@nittany.edu,IST128,1
ek7386@nittany.edu,CHEM112,2
fg4672@nittany.edu,MATH140,2
da2022@nittany.edu,EE210,1
fs1546@nittany.edu,CMPSC475,2
ew7279@nittany.edu,EE211,2
hh9927@nittany.edu,PHYS214,2
gd6812@nittany.edu,EE330,2
gh4919@nittany.edu,PHYS212,1
hb6400@nittany.edu,CMPSC131,2
dl4708@nittany.edu,IST110,1
fw1745@nittany.edu,CMPSC461,2
gb6345@nittany.edu,CMPSC360,1
ed1041@nittany.edu,EE311,1
er8341@nittany.edu,EE211,1
ej3628@nittany.edu,ECON102,1
gs3266@nittany.edu,IST558,2
dm6239@nittany.edu,CMPEN362,2
fh7189@nittany.edu,CMPSC132,2
gr1809@nittany.edu,CMPSC475,2
hm5525@nittany.edu,CMPSC360,1
eg7228@nittany.edu,ECON101,2
em2859@nittany.edu,PHYS213,1
eg5689@nittany.edu,STAT319,1
dc8436@nittany.edu,PHYS213,2
eo5933@nittany.edu,CHEM110,1
ek2555@nittany.edu,CMPSC221,2
ib9263@nittany.edu,EE210,2
dl7100@nittany.edu,CHEM110,1
gh1212@nittany.edu,CSE583,2
dc3082@nittany.edu,CHEM111,2
em3990@nittany.edu,EE340,2
dk9439@nittany.edu,CMPSC221,2
gs6695@nittany.edu,MATH230,1
gp6880@nittany.edu,PHYS213,2
es9891@nittany.edu,ECON102,1
ds2211@nittany.edu,ECON201,2
er2244@nittany.edu,CMPSC132,2
do8320@nittany.edu,MATH141,2
er6539@nittany.edu,CSE583,2
ds2123@nittany.edu,EE212,1
dg8738@nittany.edu,CMPEN331,1
dr9676@nittany.edu,MATH141,1
er2818@nittany.edu,EE353,1
gc5107@nittany.edu,CSE583,2
da8807@nittany.edu,EE311,2
gk3247@nittany.edu,ECON101,1
hs1177@nittany.edu,CMPEN270,1
hb7496@nittany.edu,EE311,2
hd3109@nittany.edu,EE311,1
dm9701@nittany.edu,CHEM112,2
es2273@nittany.edu,ECON201,1
em7352@nittany.edu,CMPEN362,1
dr6246@nittany.edu,EE210,2
dw2632@nittany.edu,CHEM110,2
dh1318@nittany.edu,CMPSC311,2
ev8921@nittany.edu,CMPEN441,2
gw5806@nittany.edu,EE320,1
dr3255@nittany.edu,CMPSC431W,2
dh3792@nittany.edu,EE212,2
dc5453@nittany.edu,MATH231,2
fh5083@nittany.edu,CMPSC311,1
ew8429@nittany.edu,MATH141,1
eb2377@nittany.edu,EE212,1
fr6216@nittany.edu,CSE543,1
eb9389@nittany.edu,EE352,2
ee6932@nittany.edu,MATH230,2
er9391@nittany.edu,EE352,2
da4619@nittany.edu,EE212,2
dr7544@nittany.edu,CMPSC132,1
ej7700@nittany.edu,CMPSC311,1
df7770@nittany.edu,MATH230,1
ds5937@nittany.edu,CMPEN441,2
hk5972@nittany.edu,CMPEN351,1
dg6925@nittany.edu,CMPEN362,2
em9445@nittany.edu,CHEM112,1
gk9861@nittany.edu,PHYS213,2
gc5114@nittany.edu,CMPSC131,1
dj1479@nittany.edu,CMPEN431,2
hr2868@nittany.edu,PHYS211,2
fb4575@nittany.edu,PHYS213,1
de5828@nittany.edu,CMPEN331,2
fm5590@nittany.edu,CMPSC132,2
fr8166@nittany.edu,IST558,1
dl6390@nittany.edu,EE210,1
df8189@nittany.edu,IST558,2
al4613@nittany.edu,EE212,1
am4447@nittany.edu,IST110,1
ak9804@nittany.edu,MATH231,1
as1233@nittany.edu,CMPEN431,2
al5684@nittany.edu,CMPSC461,1
al6759@nittany.edu,PHYS213,1
ah2567@nittany.edu,STAT414,1
ab8825@nittany.edu,CMPEN270,1
ak1365@nittany.edu,STAT414,1
at2037@nittany.edu,IST558,1
as3627@nittany.edu,CMPSC360,1
ah3078@nittany.edu,EE353,2
ab8389@nittany.edu,CMPEN351,2
at1813@nittany.edu,CMPSC221,2
ao8250@nittany.edu,CSE583,2
al8826@nittany.edu,ECON102,2
ab4479@nittany.edu,EE212,2
al5806@nittany.edu,EE210,2
aj1457@nittany.edu,EE210,1
ar7586@nittany.edu,CHEM111,1
am6718@nittany.edu,MATH230,1
as4057@nittany.edu,MATH231,1
az6923@nittany.edu,MATH140,2
ab9912@nittany.edu,CHEM110,1
ap8429@nittany.edu,IST558,1
ag4728@nittany.edu,CMPSC448,1
am5109@nittany.edu,CMPEN454,1
ab3717@nittany.edu,EE353,2
ah5707@nittany.edu,STAT319,1
ad9791@nittany.edu,CHEM111,2
aw2983@nittany.edu,ECON201,2
lj2993@nittany.edu,CHEM112,1
rb1832@nittany.edu,DS120,2
ld8122@nittany.edu,CMPSC475,1
md5914@nittany.edu,CMPSC360,2
kf8268@nittany.edu,CMPEN331,1
pz6665@nittany.edu,CHEM111,1
mr6639@nittany.edu,CMPSC132,2
sc5452@nittany.edu,CMPSC448,1
tp8468@nittany.edu,PHYS214,1
ih9335@nittany.edu,CMPEN362,1
me9525@nittany.edu,STAT319,1
pr4075@nittany.edu,STAT415,2
nk8056@nittany.edu,EE210,1
jz5577@nittany.edu,CMPSC431W,1
jp2632@nittany.edu,EE353,2
lk7361@nittany.edu,EE353,1
ks1880@nittany.edu,STAT415,1
ms2404@nittany.edu,CMPEN411,1
ih5431@nittany.edu,CMPSC497,2
sm4115@nittany.edu,CMPEN411,2
js8078@nittany.edu,DS120,1
mb4117@nittany.edu,CMPSC475,2
rm8585@nittany.edu,EE311,1
mg1976@nittany.edu,ECON102,1
kc4364@nittany.edu,CMPSC311,1
rh2046@nittany.edu,ECON201,1
jh2885@nittany.edu,CMPSC131,1
ms9362@nittany.edu,EE210,2
jl6447@nittany.edu,EE340,1
mr2329@nittany.edu,MATH141,1
ma5503@nittany.edu,EE353,2
rb4971@nittany.edu,STAT415,2
jc5818@nittany.edu,CMPSC465,2
kg2618@nittany.edu,IST128,1
lg4120@nittany.edu,CMPSC465,2
sg2123@nittany.edu,CHEM112,1
tp3946@nittany.edu,DS120,2
sb5076@nittany.edu,PHYS212,2
mh2221@nittany.edu,PHYS211,2
vs8351@nittany.edu,MATH230,1
mm1324@nittany.edu,MATH141,2
tg2289@nittany.edu,CHEM110,2
mk4648@nittany.edu,EE340,2
sa8884@nittany.edu,EE352,2
kn1468@nittany.edu,CMPEN441,1
jk5833@nittany.edu,PHYS213,1
md1699@nittany.edu,CMPEN270,2
mc4814@nittany.edu,CMPEN331,1
ll2646@nittany.edu,IST110,2
mr3369@nittany.edu,CHEM112,2
tb7100@nittany.edu,CMPSC132,2
wm3293@nittany.edu,CMPSC448,2
jb9557@nittany.edu,CHEM111,1
ko8881@nittany.edu,CMPSC360,2
zj6533@nittany.edu,CMPSC465,2
mb4756@nittany.edu,EE340,2
mr3556@nittany.edu,MATH230,2
md3813@nittany.edu,CMPEN411,1
km6173@nittany.edu,CSE583,2
sg3060@nittany.edu,MATH231,2
ms7605@nittany.edu,CMPSC448,2
tm4946@nittany.edu,DS120,2
jg1721@nittany.edu,CMPEN351,1
yc2897@nittany.edu,EE352,2
ss9714@nittany.edu,STAT414,1
rb9779@nittany.edu,CMPEN431,1
zr6768@nittany.edu,CMPSC448,1
rc6428@nittany.edu,CMPSC465,1
jt5287@nittany.edu,CMPEN431,2
lo7605@nittany.edu,CMPEN331,1
tr4637@nittany.edu,EE211,1
lr3728@nittany.edu,CHEM110,1
xg4863@nittany.edu,CMPEN331,1
me5010@nittany.edu,STAT318,1
lr5472@nittany.edu,ECON101,1
sh4974@nittany.edu,MATH231,1
la9924@nittany.edu,DS120,2
ms2737@nittany.edu,CHEM110,2
tb8127@nittany.edu,CMPSC475,2
mm2976@nittany.edu,PHYS214,2
th3170@nittany.edu,MATH141,2
kk3742@nittany.edu,STAT318,1
nd2615@nittany.edu,IST110,1
sb6428@nittany.edu,EE330,2
rr9237@nittany.edu,CMPSC360,1
mm1660@nittany.edu,CMPSC221,1
mr1462@nittany.edu,STAT319,2
lg1828@nittany.edu,MATH230,2
jo7172@nittany.edu,CMPEN362,1
ma5045@nittany.edu,CMPSC465,2
mc4696@nittany.edu,CMPSC465,2
rs3973@nittany.edu,CMPEN351,2
my7428@nittany.edu,CMPSC497,1
mv4275@nittany.edu,ECON102,1
vw5806@nittany.edu,CMPSC360,1
nr4230@nittany.edu,DS120,1
ma3543@nittany.edu,IST110,1
mc9149@nittany.edu,CHEM110,2
lg2530@nittany.edu,STAT319,1
sh4671@nittany.edu,CHEM112,2
mt7030@nittany.edu,CMPEN454,2
lt3713@nittany.edu,ECON101,2
jw3861@nittany.edu,CHEM112,1
kr4923@nittany.edu,STAT318,2
nf6339@nittany.edu,CMPSC221,1
md6319@nittany.edu,CHEM112,2
mb1688@nittany.edu,CSE583,1
mk5190@nittany.edu,IST110,2
mk3204@nittany.edu,ECON101,1
oc3904@nittany.edu,CMPEN362,1
km6627@nittany.edu,CSE583,1
js6308@nittany.edu,CMPEN331,2
jw4897@nittany.edu,EE330,2
vl7715@nittany.edu,CMPSC448,1
ph3861@nittany.edu,CMPEN411,2
md2194@nittany.edu,CMPSC497,2
jh3919@nittany.edu,EE211,1
mw5114@nittany.edu,CMPEN431,1
ld6778@nittany.edu,CMPSC131,1
mc1411@nittany.edu,PHYS211,2
lg7099@nittany.edu,EE210,2
mm9659@nittany.edu,CMPSC360,2
rc5324@nittany.edu,DS120,2
mz7312@nittany.edu,ECON101,1
ml5786@nittany.edu,PHYS212,2
nh2508@nittany.edu,CMPSC448,2
ms2255@nittany.edu,CMPEN411,2
mp4954@nittany.edu,CMPSC448,1
lj7790@nittany.edu,EE211,2
sr7729@nittany.edu,CMPSC497,2
mt8800@nittany.edu,CMPSC360,1
ld6540@nittany.edu,MATH231,2
sv5358@nittany.edu,EE330,1
kf8921@nittany.edu,IST128,2
rh4718@nittany.edu,PHYS213,1
vt8578@nittany.edu,CMPEN362,1
lu6872@nittany.edu,CMPSC497,2
lb6520@nittany.edu,EE210,2
kb6941@nittany.edu,MATH141,1
rv5469@nittany.edu,IST110,2
ml7975@nittany.edu,CHEM110,2
mj4880@nittany.edu,EE311,1
jf9661@nittany.edu,MATH141,2
lt8366@nittany.edu,IST110,2
js7099@nittany.edu,CMPEN362,1
rf2661@nittany.edu,PHYS211,1
js8165@nittany.edu,STAT318,1
kk3115@nittany.edu,CMPEN331,1
mr4635@nittany.edu,CMPEN411,2
ve8889@nittany.edu,CSE543,2
ml3983@nittany.edu,CMPSC461,1
ld8065@nittany.edu,IST128,2
jk4403@nittany.edu,CMPSC497,1
in2805@nittany.edu,EE320,2
pb8346@nittany.edu,EE320,1
rf1782@nittany.edu,MATH231,1
mn6721@nittany.edu,MATH230,1
sm6043@nittany.edu,EE311,2
lj2224@nittany.edu,CMPEN431,2
wr3515@nittany.edu,MATH230,2
wl5243@nittany.edu,ECON102,2
jr8665@nittany.edu,CHEM112,2
ns1210@nittany.edu,CMPEN351,2
ms6173@nittany.edu,CMPSC311,2
na8379@nittany.edu,CMPEN431,2
ls6337@nittany.edu,CMPEN331,2
sm9645@nittany.edu,IST110,2
rr8243@nittany.edu,EE320,1
lw4369@nittany.edu,ECON201,1
il3541@nittany.edu,EE352,2
mg8505@nittany.edu,EE340,1
mo1186@nittany.edu,EE311,1
pw1726@nittany.edu,CMPEN454,1
lm6031@nittany.edu,ECON201,1
mj6359@nittany.edu,PHYS211,2
pc8832@nittany.edu,CMPEN270,2
mf8214@nittany.edu,CHEM111,2
jb5052@nittany.edu,CMPSC360,1
ma8938@nittany.edu,ECON201,2
lf4727@nittany.edu,CMPEN331,1
jh1874@nittany.edu,CSE583,1
rb6281@nittany.edu,EE212,2
mr5864@nittany.edu,ECON102,2
ml6213@nittany.edu,ECON102,2
mk7773@nittany.edu,CHEM112,2
nc8172@nittany.edu,EE320,2
mj5914@nittany.edu,CMPEN441,1
me2148@nittany.edu,EE311,2
mk8847@nittany.edu,MATH141,2
my3786@nittany.edu,CMPSC465,1
jm3669@nittany.edu,ECON102,2
uf7067@nittany.edu,MATH230,1
mr2575@nittany.edu,EE311,1
mb3709@nittany.edu,CMPEN331,2
jk4409@nittany.edu,CMPEN441,1
ys9174@nittany.edu,EE212,1
rf1538@nittany.edu,PHYS214,2
no6118@nittany.edu,EE311,2
lc4994@nittany.edu,EE210,2
oh8195@nittany.edu,MATH231,2
jc2471@nittany.edu,CMPSC132,2
mm3162@nittany.edu,ECON102,1
jh7997@nittany.edu,PHYS214,1
ik6824@nittany.edu,PHYS213,2
tk5748@nittany.edu,STAT319,2
ts1830@nittany.edu,CMPSC497,1
kr6619@nittany.edu,IST110,1
rk2653@nittany.edu,STAT318,1
sg4622@nittany.edu,CMPSC221,1
jl3236@nittany.edu,CMPSC360,2
kh1826@nittany.edu,EE210,1
me2596@nittany.edu,CMPSC497,1
jl9851@nittany.edu,CMPEN270,1
sw7724@nittany.edu,PHYS212,1
kh5883@nittany.edu,PHYS212,1
mn2842@nittany.edu,EE353,1
mt7911@nittany.edu,ECON102,2
pf6936@nittany.edu,CMPSC465,2
mc8336@nittany.edu,CMPSC497,2
mv1311@nittany.edu,EE353,2
kk2666@nittany.edu,MATH231,2
ok7520@nittany.edu,STAT319,2
mt3151@nittany.edu,STAT318,1
lb8326@nittany.edu,CSE583,1
lh1031@nittany.edu,CMPSC131,1
mn1239@nittany.edu,CHEM111,1
ka1472@nittany.edu,MATH231,1
tt1799@nittany.edu,CMPSC360,2
mr5565@nittany.edu,STAT414,2
ma6036@nittany.edu,EE210,1
mr9406@nittany.edu,EE212,1
os4077@nittany.edu,EE330,2
mi6642@nittany.edu,IST558,1
mj1523@nittany.edu,CHEM110,1
pw7815@nittany.edu,CMPSC132,1
jo5683@nittany.edu,IST128,2
kl1348@nittany.edu,STAT319,1
ns2358@nittany.edu,PHYS211,2
vr4622@nittany.edu,IST558,2
mk1572@nittany.edu,STAT318,1
ts5040@nittany.edu,ECON101,2
mj1117@nittany.edu,MATH141,2
kp5214@nittany.edu,EE330,2
me4221@nittany.edu,CMPSC448,2
lh8743@nittany.edu,CMPSC475,1
ka6770@nittany.edu,DS120,2
wa5135@nittany.edu,EE211,2
la7071@nittany.edu,STAT318,1
kl9753@nittany.edu,STAT318,1
jh3336@nittany.edu,EE211,1
sb1972@nittany.edu,EE211,2
kb3574@nittany.edu,CMPSC448,1
lv3076@nittany.edu,CMPEN411,2
mt4811@nittany.edu,PHYS214,2
zp7831@nittany.edu,CMPSC360,1
mr1020@nittany.edu,EE211,2
ws6593@nittany.edu,STAT318,2
lw8769@nittany.edu,EE311,2
ms6765@nittany.edu,STAT414,2
mj9606@nittany.edu,CHEM112,2
jc4011@nittany.edu,CMPEN331,1
mj5224@nittany.edu,CMPSC221,1
jz6925@nittany.edu,STAT414,2
vo6259@nittany.edu,CMPSC497,2
ks3998@nittany.edu,ECON102,2
mt3231@nittany.edu,CMPSC475,2
ws8716@nittany.edu,EE311,1
md7627@nittany.edu,CMPEN454,1
th2610@nittany.edu,CHEM111,2
mh8661@nittany.edu,CMPEN454,2
vk8864@nittany.edu,EE340,1
mh3437@nittany.edu,EE212,2
ww9231@nittany.edu,CHEM112,1
mk1676@nittany.edu,STAT318,1
ub9586@nittany.edu,PHYS212,2
lh6961@nittany.edu,EE212,1
kf5693@nittany.edu,CSE543,1
sb2082@nittany.edu,EE352,1
mn2870@nittany.edu,CMPSC448,1
ug5112@nittany.edu,STAT415,1
tk1529@nittany.edu,EE311,2
ib2806@nittany.edu,STAT318,1
os7226@nittany.edu,CMPSC465,2
ne9599@nittany.edu,CSE543,2
vg5084@nittany.edu,EE212,2
mr5670@nittany.edu,PHYS211,2
km6416@nittany.edu,PHYS211,1
sj7472@nittany.edu,DS220,1
wr1679@nittany.edu,MATH140,2
mr8602@nittany.edu,EE212,1
ma8046@nittany.edu,CMPSC475,2
mg1007@nittany.edu,EE210,2
lh3004@nittany.edu,CMPSC431W,2
zr6066@nittany.edu,EE352,2
jg5906@nittany.edu,CMPEN431,2
ok5696@nittany.edu,CHEM112,2
mw5391@nittany.edu,STAT319,1
sm5970@nittany.edu,ECON201,1
mn6897@nittany.edu,EE340,2
rm8553@nittany.edu,IST128,2
jl5459@nittany.edu,EE352,2
ml1743@nittany.edu,CSE583,2
ph1773@nittany.edu,EE311,2
ma8953@nittany.edu,EE210,1
pp2997@nittany.edu,IST558,2
vk7408@nittany.edu,CHEM112,1
ro9937@nittany.edu,CMPSC475,2
tf2405@nittany.edu,IST110,2
pm3642@nittany.edu,CMPSC431W,2
kr9949@nittany.edu,CMPEN441,1
mt2086@nittany.edu,PHYS213,1
tw6502@nittany.edu,PHYS214,1
ol7450@nittany.edu,CMPEN454,1
jw6319@nittany.edu,CMPSC475,2
ok8829@nittany.edu,CSE543,1
ps1087@nittany.edu,STAT414,1
mp7952@nittany.edu,EE320,1
sm5549@nittany.edu,EE211,1
td2477@nittany.edu,IST558,2
sm8842@nittany.edu,PHYS212,1
jp5962@nittany.edu,DS220,2
mg1791@nittany.edu,CMPSC311,1
sg1979@nittany.edu,EE340,1
lo3428@nittany.edu,PHYS211,2
ml7753@nittany.edu,CMPEN431,2
js3927@nittany.edu,IST128,1
me9897@nittany.edu,CMPSC465,1
mb5390@nittany.edu,CMPEN270,1
sg4417@nittany.edu,EE353,2
lt7103@nittany.edu,CMPSC221,2
pt3035@nittany.edu,CMPEN454,1
wc1418@nittany.edu,ECON102,1
mm2047@nittany.edu,CMPEN351,2
ma4242@nittany.edu,PHYS214,2
jn3590@nittany.edu,CMPSC475,1
mh4972@nittany.edu,CMPEN270,1
jh3004@nittany.edu,CMPSC311,1
sp7638@nittany.edu,CMPSC311,1
vn4576@nittany.edu,CMPEN454,2
mj2446@nittany.edu,ECON201,1
mh9005@nittany.edu,IST558,2
mp5777@nittany.edu,STAT415,2
mj1886@nittany.edu,CMPEN331,2
mp5980@nittany.edu,EE212,1
mr7087@nittany.edu,ECON102,1
kk1267@nittany.edu,EE353,1
jm7206@nittany.edu,STAT414,1
mm8916@nittany.edu,CMPEN351,1
jr1301@nittany.edu,PHYS211,2
rq8420@nittany.edu,MATH141,2
tf8025@nittany.edu,CHEM110,1
ob6043@nittany.edu,EE311,2
jd3188@nittany.edu,CMPSC431W,1
nb5135@nittany.edu,EE330,1
js4888@nittany.edu,EE353,2
mt1283@nittany.edu,CMPSC431W,2
tb4699@nittany.edu,CHEM111,2
jf5072@nittany.edu,EE311,1
mj8109@nittany.edu,MATH231,2
sl8096@nittany.edu,ECON102,1
wg1476@nittany.edu,DS220,1
lb1184@nittany.edu,IST558,2
kw1043@nittany.edu,CSE543,1
ld4137@nittany.edu,CMPEN362,1
nb2686@nittany.edu,STAT415,1
rk8121@nittany.edu,CMPSC132,2
vp6083@nittany.edu,STAT415,2
mb7672@nittany.edu,IST128,2
rh9618@nittany.edu,EE340,1
lw7685@nittany.edu,CMPEN431,2
me6698@nittany.edu,EE210,2
mp7693@nittany.edu,CMPEN331,2
us6442@nittany.edu,CMPSC360,2
ma9983@nittany.edu,ECON101,1
mk7105@nittany.edu,EE311,2
ma3822@nittany.edu,CMPSC497,1
vy1999@nittany.edu,PHYS213,1
lw8160@nittany.edu,CSE543,2
nm4783@nittany.edu,CMPSC475,2
nb4212@nittany.edu,CHEM110,2
ms9882@nittany.edu,CMPEN331,2
mk2377@nittany.edu,CMPSC461,2
rw1366@nittany.edu,ECON101,1
mr5319@nittany.edu,PHYS214,2
kz9097@nittany.edu,CMPSC131,2
ml7288@nittany.edu,CMPSC131,1
jd5932@nittany.edu,CHEM111,1
lk1182@nittany.edu,EE340,1
jk1331@nittany.edu,MATH230,1
jw9436@nittany.edu,MATH140,2
zw5425@nittany.edu,STAT415,2
jk5021@nittany.edu,CMPSC360,1
mn1003@nittany.edu,CMPEN411,2
ph8799@nittany.edu,PHYS211,1
jl8774@nittany.edu,CSE583,2
mj7408@nittany.edu,CMPEN454,2
ns6501@nittany.edu,IST558,2
lr5589@nittany.edu,EE330,2
me5409@nittany.edu,EE212,1
mc9096@nittany.edu,EE210,1
jk4116@nittany.edu,CMPSC131,1
kb9285@nittany.edu,DS120,2
kq6968@nittany.edu,STAT415,2
mj6957@nittany.edu,STAT414,2
tp4444@nittany.edu,STAT415,2
me6706@nittany.edu,STAT415,2
kb8171@nittany.edu,CMPSC132,2
sr6321@nittany.edu,DS220,2
